source_ip,window_start,first_seen,last_seen,connection_count,failed_login_count,auth_failure_count,invalid_user_count,accepted_login_count,command_count,suspicious_command_count,unique_users,unique_passwords,source_port_count,failure_rate,invalid_user_rate,commands_per_accepted,success_after_fail,burst_score,pseudo_label,pseudo_reason
161.166.232.12,2013-11-14 14:00:00,2013-11-14 14:02:03,2013-11-14 14:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 15:00:00,2013-11-14 15:02:03,2013-11-14 15:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 16:00:00,2013-11-14 16:02:03,2013-11-14 16:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 16:10:00,2013-11-14 16:11:24,2013-11-14 16:11:25,2,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0,0,low_activity
161.166.232.12,2013-11-14 17:00:00,2013-11-14 17:02:03,2013-11-14 17:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 18:00:00,2013-11-14 18:02:03,2013-11-14 18:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 19:00:00,2013-11-14 19:02:03,2013-11-14 19:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 20:00:00,2013-11-14 20:02:02,2013-11-14 20:02:03,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 21:00:00,2013-11-14 21:02:02,2013-11-14 21:02:03,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 22:00:00,2013-11-14 22:02:03,2013-11-14 22:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-14 23:00:00,2013-11-14 23:02:03,2013-11-14 23:02:03,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 00:00:00,2013-11-15 00:02:02,2013-11-15 00:02:03,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 01:00:00,2013-11-15 01:02:03,2013-11-15 01:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 02:00:00,2013-11-15 02:02:03,2013-11-15 02:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 03:00:00,2013-11-15 03:02:02,2013-11-15 03:02:03,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 04:00:00,2013-11-15 04:02:03,2013-11-15 04:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 05:00:00,2013-11-15 05:02:03,2013-11-15 05:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 06:00:00,2013-11-15 06:02:03,2013-11-15 06:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 07:00:00,2013-11-15 07:02:03,2013-11-15 07:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 08:00:00,2013-11-15 08:02:03,2013-11-15 08:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 09:00:00,2013-11-15 09:02:02,2013-11-15 09:02:03,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 10:00:00,2013-11-15 10:02:03,2013-11-15 10:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 11:00:00,2013-11-15 11:02:02,2013-11-15 11:02:03,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 12:00:00,2013-11-15 12:02:03,2013-11-15 12:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 13:00:00,2013-11-15 13:02:03,2013-11-15 13:02:04,0,0,0,0,7,0,0,1,0,7,0.0,0.0,0.0,7.0,0.0,0,low_activity
161.166.232.12,2013-11-15 14:00:00,2013-11-15 14:02:03,2013-11-15 14:05:53,0,0,0,0,8,0,0,1,0,8,0.0,0.0,0.0,8.0,0.0,0,low_activity
161.166.232.12,2013-11-15 14:10:00,2013-11-15 14:17:43,2013-11-15 14:17:43,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-15 14:20:00,2013-11-15 14:20:09,2013-11-15 14:20:09,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-15 14:30:00,2013-11-15 14:31:53,2013-11-15 14:31:53,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-15 15:00:00,2013-11-15 15:02:02,2013-11-15 15:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-15 16:00:00,2013-11-15 16:02:03,2013-11-15 16:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-15 17:00:00,2013-11-15 17:02:02,2013-11-15 17:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-15 18:00:00,2013-11-15 18:02:03,2013-11-15 18:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-15 19:00:00,2013-11-15 19:02:03,2013-11-15 19:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-15 20:00:00,2013-11-15 20:02:03,2013-11-15 20:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-15 21:00:00,2013-11-15 21:02:03,2013-11-15 21:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-15 22:00:00,2013-11-15 22:02:02,2013-11-15 22:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-15 23:00:00,2013-11-15 23:02:02,2013-11-15 23:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 00:00:00,2013-11-16 00:02:03,2013-11-16 00:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 01:00:00,2013-11-16 01:02:02,2013-11-16 01:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 02:00:00,2013-11-16 02:02:02,2013-11-16 02:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 03:00:00,2013-11-16 03:02:02,2013-11-16 03:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 04:00:00,2013-11-16 04:02:02,2013-11-16 04:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 05:00:00,2013-11-16 05:02:03,2013-11-16 05:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 06:00:00,2013-11-16 06:02:02,2013-11-16 06:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 07:00:00,2013-11-16 07:02:03,2013-11-16 07:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 08:00:00,2013-11-16 08:02:02,2013-11-16 08:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 09:00:00,2013-11-16 09:02:02,2013-11-16 09:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 10:00:00,2013-11-16 10:02:03,2013-11-16 10:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 11:00:00,2013-11-16 11:02:03,2013-11-16 11:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 12:00:00,2013-11-16 12:02:03,2013-11-16 12:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 13:00:00,2013-11-16 13:02:03,2013-11-16 13:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 14:00:00,2013-11-16 14:02:03,2013-11-16 14:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 15:00:00,2013-11-16 15:02:03,2013-11-16 15:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 16:00:00,2013-11-16 16:02:03,2013-11-16 16:02:03,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-16 16:30:00,2013-11-16 16:33:43,2013-11-16 16:38:59,0,0,0,0,18,0,0,1,0,18,0.0,0.0,0.0,18.0,0.0,0,low_activity
161.166.232.12,2013-11-16 16:50:00,2013-11-16 16:53:46,2013-11-16 16:53:46,0,1,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0,low_activity
161.166.232.12,2013-11-16 17:00:00,2013-11-16 17:02:02,2013-11-16 17:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 18:00:00,2013-11-16 18:02:02,2013-11-16 18:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 18:40:00,2013-11-16 18:45:03,2013-11-16 18:45:03,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-16 19:00:00,2013-11-16 19:00:01,2013-11-16 19:02:04,0,0,0,0,10,0,0,1,0,10,0.0,0.0,0.0,10.0,0.0,0,low_activity
161.166.232.12,2013-11-16 20:00:00,2013-11-16 20:02:03,2013-11-16 20:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 20:20:00,2013-11-16 20:27:02,2013-11-16 20:27:02,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-16 20:30:00,2013-11-16 20:30:38,2013-11-16 20:30:38,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-16 21:00:00,2013-11-16 21:02:03,2013-11-16 21:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 22:00:00,2013-11-16 22:02:03,2013-11-16 22:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-16 23:00:00,2013-11-16 23:02:03,2013-11-16 23:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 00:00:00,2013-11-17 00:02:03,2013-11-17 00:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 01:00:00,2013-11-17 01:02:03,2013-11-17 01:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 02:00:00,2013-11-17 02:02:03,2013-11-17 02:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 03:00:00,2013-11-17 03:02:03,2013-11-17 03:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 04:00:00,2013-11-17 04:02:03,2013-11-17 04:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 05:00:00,2013-11-17 05:02:03,2013-11-17 05:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 06:00:00,2013-11-17 06:02:03,2013-11-17 06:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 07:00:00,2013-11-17 07:02:03,2013-11-17 07:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 08:00:00,2013-11-17 08:02:03,2013-11-17 08:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 09:00:00,2013-11-17 09:02:03,2013-11-17 09:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 10:00:00,2013-11-17 10:02:03,2013-11-17 10:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 11:00:00,2013-11-17 11:02:03,2013-11-17 11:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 12:00:00,2013-11-17 12:02:03,2013-11-17 12:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 13:00:00,2013-11-17 13:02:03,2013-11-17 13:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 14:00:00,2013-11-17 14:02:03,2013-11-17 14:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 15:00:00,2013-11-17 15:02:03,2013-11-17 15:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 16:00:00,2013-11-17 16:02:03,2013-11-17 16:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 16:20:00,2013-11-17 16:29:58,2013-11-17 16:29:58,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-17 16:40:00,2013-11-17 16:47:44,2013-11-17 16:49:50,0,0,0,0,2,0,0,1,0,2,0.0,0.0,0.0,2.0,0.0,0,low_activity
161.166.232.12,2013-11-17 16:50:00,2013-11-17 16:52:23,2013-11-17 16:52:23,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-17 17:00:00,2013-11-17 17:02:02,2013-11-17 17:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 17:30:00,2013-11-17 17:39:59,2013-11-17 17:39:59,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-17 18:00:00,2013-11-17 18:02:03,2013-11-17 18:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 19:00:00,2013-11-17 19:02:02,2013-11-17 19:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 20:00:00,2013-11-17 20:02:03,2013-11-17 20:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 20:30:00,2013-11-17 20:34:46,2013-11-17 20:34:46,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-17 21:00:00,2013-11-17 21:02:03,2013-11-17 21:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 22:00:00,2013-11-17 22:02:03,2013-11-17 22:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-17 23:00:00,2013-11-17 23:02:03,2013-11-17 23:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 00:00:00,2013-11-18 00:02:02,2013-11-18 00:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 01:00:00,2013-11-18 01:02:02,2013-11-18 01:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 02:00:00,2013-11-18 02:02:02,2013-11-18 02:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 03:00:00,2013-11-18 03:02:02,2013-11-18 03:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 04:00:00,2013-11-18 04:02:02,2013-11-18 04:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 05:00:00,2013-11-18 05:02:02,2013-11-18 05:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 05:20:00,2013-11-18 05:26:00,2013-11-18 05:26:00,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-18 06:00:00,2013-11-18 06:02:03,2013-11-18 06:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 07:00:00,2013-11-18 07:02:02,2013-11-18 07:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 08:00:00,2013-11-18 08:02:03,2013-11-18 08:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 09:00:00,2013-11-18 09:02:03,2013-11-18 09:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 10:00:00,2013-11-18 10:02:02,2013-11-18 10:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 11:00:00,2013-11-18 11:02:03,2013-11-18 11:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 12:00:00,2013-11-18 12:02:02,2013-11-18 12:02:03,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 12:10:00,2013-11-18 12:18:41,2013-11-18 12:18:41,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
161.166.232.12,2013-11-18 13:00:00,2013-11-18 13:02:02,2013-11-18 13:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 13:10:00,2013-11-18 13:15:21,2013-11-18 13:15:21,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-18 14:00:00,2013-11-18 14:02:02,2013-11-18 14:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 15:00:00,2013-11-18 15:02:03,2013-11-18 15:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 16:00:00,2013-11-18 16:02:03,2013-11-18 16:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 17:00:00,2013-11-18 17:02:03,2013-11-18 17:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 18:00:00,2013-11-18 18:02:03,2013-11-18 18:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 19:00:00,2013-11-18 19:02:03,2013-11-18 19:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 20:00:00,2013-11-18 20:02:03,2013-11-18 20:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 21:00:00,2013-11-18 21:02:02,2013-11-18 21:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 22:00:00,2013-11-18 22:02:02,2013-11-18 22:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-18 23:00:00,2013-11-18 23:02:03,2013-11-18 23:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 00:00:00,2013-11-19 00:02:02,2013-11-19 00:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 01:00:00,2013-11-19 01:02:03,2013-11-19 01:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 02:00:00,2013-11-19 02:02:03,2013-11-19 02:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 03:00:00,2013-11-19 03:02:03,2013-11-19 03:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 04:00:00,2013-11-19 04:02:02,2013-11-19 04:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 05:00:00,2013-11-19 05:02:03,2013-11-19 05:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 05:20:00,2013-11-19 05:26:04,2013-11-19 05:26:04,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
161.166.232.12,2013-11-19 06:00:00,2013-11-19 06:02:02,2013-11-19 06:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 07:00:00,2013-11-19 07:02:03,2013-11-19 07:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 08:00:00,2013-11-19 08:02:02,2013-11-19 08:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 09:00:00,2013-11-19 09:02:03,2013-11-19 09:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 10:00:00,2013-11-19 10:02:03,2013-11-19 10:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 11:00:00,2013-11-19 11:02:03,2013-11-19 11:02:05,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 12:00:00,2013-11-19 12:02:02,2013-11-19 12:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 13:00:00,2013-11-19 13:02:03,2013-11-19 13:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 14:00:00,2013-11-19 14:02:03,2013-11-19 14:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 15:00:00,2013-11-19 15:02:03,2013-11-19 15:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 16:00:00,2013-11-19 16:02:03,2013-11-19 16:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 17:00:00,2013-11-19 17:02:03,2013-11-19 17:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 18:00:00,2013-11-19 18:02:03,2013-11-19 18:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 19:00:00,2013-11-19 19:02:03,2013-11-19 19:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 20:00:00,2013-11-19 20:02:03,2013-11-19 20:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 21:00:00,2013-11-19 21:02:03,2013-11-19 21:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
161.166.232.12,2013-11-19 22:00:00,2013-11-19 22:02:02,2013-11-19 22:02:04,0,0,0,0,9,0,0,1,0,9,0.0,0.0,0.0,9.0,0.0,0,low_activity
